index,shard,prirep,ip,segment,generation,docs.count,docs.deleted,size,size.memory,committed,searchable,version,compound,timestamp,username,volume,segments_count
devprod-ki0lahefxeal8dfoehgzoi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_ea,514,5006,0,2mb,5508,true,true,8.2.0,true,,,,28
devprod-ki0lahefxeal8dfoehgzoi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_eb,515,4045,0,1.7mb,5348,true,true,8.2.0,true,,,,28
devprod-ki0lahefxeal8dfoehgzoi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_ed,517,4797,0,1.9mb,5524,true,true,8.2.0,true,,,,28
devprod-ki0lahefxeal8dfoehgzoi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_ef,519,97116,0,79.9mb,46276,true,true,8.2.0,false,,,,28
devprod-ki0lahefxeal8dfoehgzoi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_ei,522,4375,0,1.8mb,5452,true,true,8.2.0,true,,,,28
devprod-ki0lahefxeal8dfoehgzoi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_eo,528,11439,0,4.6mb,6404,true,true,8.2.0,true,,,,28
devprod-ki0lahefxeal8dfoehgzoi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_ep,529,5193,0,2.1mb,5564,true,true,8.2.0,true,,,,28
devprod-ki0lahefxeal8dfoehgzoi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_ey,538,31640,0,10.9mb,9716,true,true,8.2.0,true,,,,28
devprod-ki0lahefxeal8dfoehgzoi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_ez,539,4975,0,1.4mb,5380,true,true,8.2.0,true,,,,28
devprod-ki0lahefxeal8dfoehgzoi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_f0,540,148106,0,117.6mb,66292,true,true,8.2.0,false,,,,28
devprod-6wowemac9klkjtwpdbkjmt-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_2,2,19,0,35.6kb,11804,true,true,8.2.0,true,,,,2
devprod-6wowemac9klkjtwpdbkjmt-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_2,2,19,0,35.6kb,11804,true,true,8.2.0,true,,,,2
index_1m_8slices,0,r,x.x.x.x,_38,116,5970,0,2.5mb,13652,true,true,8.2.0,true,,,,28
index_1m_8slices,0,r,x.x.x.x,_42,146,138981,0,82.2mb,60388,true,true,8.2.0,false,,,,28
index_1m_8slices,0,r,x.x.x.x,_43,147,61218,0,12.9mb,28204,true,true,8.2.0,true,,,,28
index_1m_8slices,0,r,x.x.x.x,_45,149,150051,0,26mb,37436,true,true,8.2.0,true,,,,28
index_1m_8slices,0,r,x.x.x.x,_4a,154,17811,0,1.4mb,25188,true,true,8.2.0,true,,,,28
index_1m_8slices,0,r,x.x.x.x,_4b,155,2984,0,297.2kb,18332,true,true,8.2.0,true,,,,28
index_1m_8slices,0,r,x.x.x.x,_4c,156,19401,0,10.7mb,25044,true,true,8.2.0,true,,,,28
index_1m_8slices,0,r,x.x.x.x,_4d,157,38,0,34.3kb,12444,true,true,8.2.0,true,,,,28
index_1m_8slices,0,r,x.x.x.x,_4e,158,392,0,70.6kb,12996,true,true,8.2.0,true,,,,28
index_1m_8slices,0,r,x.x.x.x,_4f,159,108,0,40.3kb,12484,true,true,8.2.0,true,,,,28
index_1m_8slices,0,r,x.x.x.x,_4g,160,426,0,71.9kb,13516,true,true,8.2.0,true,,,,28
index_1m_8slices,0,r,x.x.x.x,_4h,161,1470,0,163kb,14164,true,true,8.2.0,true,,,,28
index_1m_8slices,0,r,x.x.x.x,_4i,162,597491,0,163mb,118676,true,true,8.2.0,false,,,,28
index_1m_8slices,0,r,x.x.x.x,_4j,163,4308,0,406.6kb,17604,true,true,8.2.0,true,,,,28
index_1m_8slices,0,p,x.x.x.x,_38,116,5970,0,2.5mb,13652,true,true,8.2.0,true,,,,28
index_1m_8slices,0,p,x.x.x.x,_42,146,138981,0,82.2mb,60388,true,true,8.2.0,false,,,,28
index_1m_8slices,0,p,x.x.x.x,_43,147,61218,0,12.9mb,28204,true,true,8.2.0,true,,,,28
index_1m_8slices,0,p,x.x.x.x,_45,149,150051,0,26mb,37436,true,true,8.2.0,true,,,,28
index_1m_8slices,0,p,x.x.x.x,_4a,154,17811,0,1.4mb,25188,true,true,8.2.0,true,,,,28
index_1m_8slices,0,p,x.x.x.x,_4b,155,2984,0,297.2kb,18332,true,true,8.2.0,true,,,,28
index_1m_8slices,0,p,x.x.x.x,_4c,156,19401,0,10.7mb,25044,true,true,8.2.0,true,,,,28
index_1m_8slices,0,p,x.x.x.x,_4d,157,38,0,34.3kb,12444,true,true,8.2.0,true,,,,28
index_1m_8slices,0,p,x.x.x.x,_4e,158,392,0,70.6kb,12996,true,true,8.2.0,true,,,,28
index_1m_8slices,0,p,x.x.x.x,_4f,159,108,0,40.3kb,12484,true,true,8.2.0,true,,,,28
index_1m_8slices,0,p,x.x.x.x,_4g,160,426,0,71.9kb,13516,true,true,8.2.0,true,,,,28
index_1m_8slices,0,p,x.x.x.x,_4h,161,1470,0,163kb,14164,true,true,8.2.0,true,,,,28
index_1m_8slices,0,p,x.x.x.x,_4i,162,597491,0,163mb,118676,true,true,8.2.0,false,,,,28
index_1m_8slices,0,p,x.x.x.x,_4j,163,4308,0,406.6kb,17604,true,true,8.2.0,true,,,,28
devprod-7o5g6xuujybjbbxnlhnz6a-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_56,186,7000,122,5.3mb,86564,true,true,8.2.0,false,,,,16
devprod-7o5g6xuujybjbbxnlhnz6a-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_cu,462,506,0,435.9kb,33876,true,true,8.2.0,true,,,,16
devprod-7o5g6xuujybjbbxnlhnz6a-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_cv,463,1,0,11.7kb,7612,true,true,8.2.0,true,,,,16
devprod-7o5g6xuujybjbbxnlhnz6a-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_cw,464,1,0,11.7kb,7612,true,true,8.2.0,true,,,,16
devprod-7o5g6xuujybjbbxnlhnz6a-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_cx,465,1,0,11.7kb,7612,true,true,8.2.0,true,,,,16
devprod-7o5g6xuujybjbbxnlhnz6a-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_cy,466,1,0,11.7kb,7612,true,true,8.2.0,true,,,,16
devprod-7o5g6xuujybjbbxnlhnz6a-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_cz,467,1,0,11.8kb,7612,true,true,8.2.0,true,,,,16
devprod-7o5g6xuujybjbbxnlhnz6a-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_d0,468,1,0,11.7kb,7612,true,true,8.2.0,true,,,,16
devprod-7o5g6xuujybjbbxnlhnz6a-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_56,186,7000,122,5.3mb,86564,true,true,8.2.0,false,,,,16
devprod-7o5g6xuujybjbbxnlhnz6a-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_cu,462,506,0,435.9kb,33876,true,true,8.2.0,true,,,,16
devprod-7o5g6xuujybjbbxnlhnz6a-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_cv,463,1,0,11.7kb,7612,true,true,8.2.0,true,,,,16
devprod-7o5g6xuujybjbbxnlhnz6a-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_cw,464,1,0,11.7kb,7612,true,true,8.2.0,true,,,,16
devprod-7o5g6xuujybjbbxnlhnz6a-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_cx,465,1,0,11.7kb,7612,true,true,8.2.0,true,,,,16
devprod-7o5g6xuujybjbbxnlhnz6a-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_cy,466,1,0,11.7kb,7612,true,true,8.2.0,true,,,,16
devprod-7o5g6xuujybjbbxnlhnz6a-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_cz,467,1,0,11.8kb,7612,true,true,8.2.0,true,,,,16
devprod-7o5g6xuujybjbbxnlhnz6a-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_d0,468,1,0,11.7kb,7612,true,true,8.2.0,true,,,,16
devprod-6jwmrbo6bbdemqxomqtbwg-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5h,197,31,2,86.5kb,19692,true,true,8.2.0,false,,,,18
devprod-6jwmrbo6bbdemqxomqtbwg-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_6j,235,2,0,23.7kb,12172,true,true,8.2.0,true,,,,18
devprod-6jwmrbo6bbdemqxomqtbwg-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_6m,238,2,0,26.5kb,13212,true,true,8.2.0,true,,,,18
devprod-6jwmrbo6bbdemqxomqtbwg-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_6p,241,2,0,26.5kb,13212,true,true,8.2.0,true,,,,18
devprod-6jwmrbo6bbdemqxomqtbwg-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_6s,244,2,0,26.5kb,13212,true,true,8.2.0,true,,,,18
devprod-6jwmrbo6bbdemqxomqtbwg-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_6v,247,2,0,26.5kb,13212,true,true,8.2.0,true,,,,18
devprod-6jwmrbo6bbdemqxomqtbwg-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_6y,250,2,0,26.5kb,13212,true,true,8.2.0,true,,,,18
devprod-6jwmrbo6bbdemqxomqtbwg-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_71,253,2,0,26.5kb,13212,true,true,8.2.0,true,,,,18
devprod-6jwmrbo6bbdemqxomqtbwg-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_73,255,2,0,26.3kb,13196,true,true,8.2.0,true,,,,18
devprod-6jwmrbo6bbdemqxomqtbwg-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5h,197,31,2,86.5kb,19692,true,true,8.2.0,false,,,,18
devprod-6jwmrbo6bbdemqxomqtbwg-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_6j,235,2,0,23.7kb,12172,true,true,8.2.0,true,,,,18
devprod-6jwmrbo6bbdemqxomqtbwg-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_6m,238,2,0,26.5kb,13212,true,true,8.2.0,true,,,,18
devprod-6jwmrbo6bbdemqxomqtbwg-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_6p,241,2,0,26.5kb,13212,true,true,8.2.0,true,,,,18
devprod-6jwmrbo6bbdemqxomqtbwg-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_6s,244,2,0,26.5kb,13212,true,true,8.2.0,true,,,,18
devprod-6jwmrbo6bbdemqxomqtbwg-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_6v,247,2,0,26.5kb,13212,true,true,8.2.0,true,,,,18
devprod-6jwmrbo6bbdemqxomqtbwg-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_6y,250,2,0,26.5kb,13212,true,true,8.2.0,true,,,,18
devprod-6jwmrbo6bbdemqxomqtbwg-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_71,253,2,0,26.5kb,13212,true,true,8.2.0,true,,,,18
devprod-6jwmrbo6bbdemqxomqtbwg-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_73,255,2,0,26.3kb,13196,true,true,8.2.0,true,,,,18
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1kw,2048,7150,0,6.4mb,14996,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1n2,2126,34327,0,11.6mb,10028,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1nc,2136,3586,0,1.3mb,5308,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1ne,2138,3520,0,1.3mb,5308,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1nj,2143,4767,0,1.8mb,5404,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1nl,2145,4512,0,1.7mb,5412,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1nm,2146,145431,3435,93.2mb,59276,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1nn,2147,5000,0,1.8mb,5444,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1no,2148,5000,0,1.8mb,5444,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1nq,2150,3332,0,1.2mb,5292,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1ns,2152,4811,0,1.8mb,5436,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1nw,2156,15406,0,5.7mb,6876,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1nx,2157,2669,0,1mb,5228,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1ny,2158,2331,0,911.8kb,5204,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1nz,2159,5000,0,1.8mb,5444,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1o0,2160,654,0,259.5kb,5084,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1o1,2161,4346,0,1.6mb,5396,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1o2,2162,2102,0,819.3kb,5212,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1o3,2163,1,0,11.8kb,5052,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1o4,2164,1457212,0,885.1mb,423556,true,true,8.2.0,false,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1kw,2048,7150,0,6.4mb,14996,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1n2,2126,34327,0,11.6mb,10028,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1nc,2136,3586,0,1.3mb,5308,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1ne,2138,3520,0,1.3mb,5308,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1nj,2143,4767,0,1.8mb,5404,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1nl,2145,4512,0,1.7mb,5412,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1nm,2146,145431,3435,93.2mb,59276,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1nn,2147,5000,0,1.8mb,5444,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1no,2148,5000,0,1.8mb,5444,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1nq,2150,3332,0,1.2mb,5292,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1ns,2152,4811,0,1.8mb,5436,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1nw,2156,15406,0,5.7mb,6876,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1nx,2157,2669,0,1mb,5228,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1ny,2158,2331,0,911.8kb,5204,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1nz,2159,5000,0,1.8mb,5444,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1o0,2160,654,0,259.5kb,5084,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1o1,2161,4346,0,1.6mb,5396,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1o2,2162,2102,0,819.3kb,5212,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1o3,2163,1,0,11.8kb,5052,true,true,8.2.0,true,,,,40
devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1o4,2164,1457212,0,885.1mb,423556,true,true,8.2.0,false,,,,40
index_15m_slice4_new,0,r,x.x.x.x,_24,76,28253,0,5.3mb,25540,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_2e,86,1112923,0,177.1mb,128348,true,true,8.2.0,false,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_2o,96,2804539,0,456.6mb,292844,true,true,8.2.0,false,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_33,111,49283,0,9.2mb,29020,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_3c,120,2910150,0,472.1mb,301940,true,true,8.2.0,false,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_3q,134,22615,0,3.1mb,22844,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_3r,135,9930,0,1.5mb,19164,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_3y,142,26383,0,3.6mb,23196,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_3z,143,13781,0,2.4mb,22412,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_40,144,5765,0,1mb,21948,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_41,145,2895420,0,481mb,312980,true,true,8.2.0,false,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_46,150,11236,0,3.5mb,22284,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_47,151,9177,0,2.1mb,22276,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_4c,156,28439,0,4.7mb,24884,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_4f,159,17220,0,2.7mb,20116,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_4g,160,2371,0,754.3kb,17708,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_4l,165,16783,0,2.7mb,22924,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_4m,166,2197024,0,357.7mb,236460,true,true,8.2.0,false,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_4n,167,3937,0,578.5kb,17772,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_4o,168,39087,0,7.4mb,26636,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_4p,169,68393,0,11.4mb,29516,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_4r,171,31833,0,6mb,24524,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_4s,172,68937,0,10.3mb,27852,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_4t,173,64122,0,9mb,28972,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_4u,174,86096,0,13.1mb,31196,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_4v,175,27459,0,4.4mb,24532,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_4w,176,2682850,0,434.2mb,295140,true,true,8.2.0,false,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_4x,177,16393,0,3.2mb,24724,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,r,x.x.x.x,_4y,178,12017,0,2.5mb,24380,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_24,76,28253,0,5.3mb,25540,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_2e,86,1112923,0,177.1mb,128348,true,true,8.2.0,false,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_2o,96,2804539,0,456.6mb,292844,true,true,8.2.0,false,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_33,111,49283,0,9.2mb,29020,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_3c,120,2910150,0,472.1mb,301940,true,true,8.2.0,false,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_3q,134,22615,0,3.1mb,22844,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_3r,135,9930,0,1.5mb,19164,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_3y,142,26383,0,3.6mb,23196,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_3z,143,13781,0,2.4mb,22412,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_40,144,5765,0,1mb,21948,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_41,145,2895420,0,481mb,312980,true,true,8.2.0,false,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_46,150,11236,0,3.5mb,22284,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_47,151,9177,0,2.1mb,22276,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_4c,156,28439,0,4.7mb,24884,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_4f,159,17220,0,2.7mb,20116,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_4g,160,2371,0,754.3kb,17708,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_4l,165,16783,0,2.7mb,22924,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_4m,166,2197024,0,357.7mb,236460,true,true,8.2.0,false,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_4n,167,3937,0,578.5kb,17772,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_4o,168,39087,0,7.4mb,26636,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_4p,169,68393,0,11.4mb,29516,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_4r,171,31833,0,6mb,24524,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_4s,172,68937,0,10.3mb,27852,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_4t,173,64122,0,9mb,28972,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_4u,174,86096,0,13.1mb,31196,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_4v,175,27459,0,4.4mb,24532,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_4w,176,2682850,0,434.2mb,295140,true,true,8.2.0,false,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_4x,177,16393,0,3.2mb,24724,true,true,8.2.0,true,,,,58
index_15m_slice4_new,0,p,x.x.x.x,_4y,178,12017,0,2.5mb,24380,true,true,8.2.0,true,,,,58
index_1m_run3,0,p,x.x.x.x,_0,0,280000,0,157.5mb,79788,true,true,8.2.0,true,,,,6
index_1m_run3,0,p,x.x.x.x,_1,1,10000,0,7.6mb,13300,true,true,8.2.0,true,,,,6
index_1m_run3,0,p,x.x.x.x,_2,2,710649,0,107.1mb,83748,true,true,8.2.0,true,,,,6
index_1m_run3,0,r,x.x.x.x,_0,0,280000,0,157.5mb,79788,true,true,8.2.0,true,,,,6
index_1m_run3,0,r,x.x.x.x,_1,1,10000,0,7.6mb,13300,true,true,8.2.0,true,,,,6
index_1m_run3,0,r,x.x.x.x,_2,2,710649,0,107.1mb,83748,true,true,8.2.0,true,,,,6
devprod-ak3dslfhvzyiqy542jpcg0-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_b3,399,190116,0,94.6mb,55100,true,true,8.2.0,false,,,,44
devprod-ak3dslfhvzyiqy542jpcg0-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_ls,784,307347,0,215.6mb,111372,true,true,8.2.0,false,,,,44
devprod-ak3dslfhvzyiqy542jpcg0-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_vk,1136,262341,0,169.3mb,85636,true,true,8.2.0,false,,,,44
devprod-ak3dslfhvzyiqy542jpcg0-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_17k,1568,526805,0,298.8mb,140916,true,true,8.2.0,false,,,,44
devprod-ak3dslfhvzyiqy542jpcg0-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1ex,1833,45171,21419,53.5mb,35572,true,true,8.2.0,true,,,,44
devprod-ak3dslfhvzyiqy542jpcg0-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1f8,1844,6576,0,5.8mb,14684,true,true,8.2.0,true,,,,44
devprod-ak3dslfhvzyiqy542jpcg0-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1gj,1891,168055,15353,131.3mb,76956,true,true,8.2.0,false,,,,44
devprod-ak3dslfhvzyiqy542jpcg0-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1gu,1902,10008,0,4mb,16028,true,true,8.2.0,true,,,,44
